mineke_lemma_id	mineke_lemma	mineke_entry_number	biller_match_lemma_id	biller_match_lemma	biller_match_billerbeck_id	biller_match_entry_number	biller_match_similarity	headword_match_greek_headword	headword_match_billerbeck_id	headword_match_meineke_id	headword_match_nodegoat_id	headword_match_similarity	headword_target_lemma_id	agree_target
137033	Κεκρυφάλεια		3258	Κεκρυφάλεια	Κ151	151	1.000000	Κεκρυφάλεια	Κ151	372.1	ngUB8s687VhkhVBogVt40DBlYVtJkChtJV6ehYBo	1.000000	3258	1
137035	Κέλαιθοι		3260	Κέλαιθοι	Κ153	153	1.000000	Κέλαιθοι	Κ153	372.6	ngWD8u889XDm8XDKiYF69FDBAYPLmEjvLXEg8ADK	1.000000	3260	1
137036	Κέλαιθρα		3261	Κελαίθρα	Κ154	154	1.000000	Κελαίθρα	Κ154	372.8	ngXE8v980YEn4YEJjXQ7iGEGBXwMnFkwMYFh4BEJ	1.000000	3261	1
137046	Κόρινθος	6	3269	Κόρινθος	Κ161	161	1.000000	Κόρινθος	Κ161	373.15	ngHO9b980IOxuIOPtH07tQOcLHAWxPucWIPruLOP	1.000000	3269	1
137047	Κόρινθος		3269	Κόρινθος	Κ161	161	1.000000	Κόρινθος	Κ161	373.15	ngHO9b980IOxuIOPtH07tQOcLHAWxPucWIPruLOP	1.000000	3269	1
137054	Κορομάνη		3276	Κορομάνη	Κ168	168	1.000000	Κορομάνη	Κ168	375.3	ngSZ0K687Spi7TZmeSB4fBZFWULHiAfLHSqc7WZm	1.000000	3276	1
137055	Κόροντα		3278	Κόροντα	Κ169	170	1.000000	Κόροντα	Κ169	375.6	ngTA0n788VAjgUAjfUC5fCAYXEMH1BgsIT7d0XAB	1.000000	3278	1
137056	Κορόπη		3277	Κορόπη	Κ170	169	1.000000	Κορόπη	Κ170	375.8	ngUB0M889ULkeVBMgVN6hDBJYVNJkChNJUMeeYBM	1.000000	3277	1
137059	Κορυδαλλός		3284	Κορυδαλλός	Κ176	176	1.000000	Κορυδαλλός	Κ176	377.1	ngAH1A485BRqmBHImA52mJHPELTOnInFPAyk5EHA	1.000000	3284	1
137062	Κορυφασίον		3287	Κορυφάσιον	Κ179	179	1.000000	Κορυφάσιον	Κ179	377.8	ngDK1D788DKt1EKVpFM57MKuHEcStLqESDLn1HKV	1.000000	3287	1
137064	Κορώνη		3289	Κορώνη	Κ181	181	1.000000	Κορώνη	Κ181	378.1	ngFM1B980HMv3GMJrFe7sOMSJGYUvNsCUHNp3JMJ	1.000000	3289	1
137065	Κοσιᾶνα		3290	Κοσίανα	Κ182	182	1.000000	Κοσίανα	Κ182	378.6	ngGN2G081GXw5HNYsH18rPNVKHZVwOtHVGYq5KNY	1.000000	3290	1
137067	Κοσσαῖα		3292	Κοσσαία	Κ184	184	1.000000	Κοσσαία	Κ184	378.11	ngIP2E283KZyvJPQuIB0sRPNMIBXyQvFXKAsvMPQ	1.000000	3292	1
137071	Κοτιαεῖον	1	3496	Κοτιάειον	Κ188	188	1.000000	Κοτιάειον	Κ188	379.3	ngMT2I687NDczNTMyMF4xVTZQOFBcUzJBNEwzQTM	1.000000	3496	1
137075	Κοτύωρα	5	3500	Κοτύωρα	Κ192	192	1.000000	Κοτύωρα	Κ192	379.15	ngQX3I081SXg3RXkcQ185ZXJUQpFgYdJFSYa3UXk	1.000000	3500	1
137080	Κοχλιοῦσα		3505	Κοχλίουσα	Κ197	197	1.000000	Κοχλίουσα	Κ197	380.10	ngVC3Z586XCl9WCHhXO39ECuZVuKlDiAKXDf9ZCH	1.000000	3505	1
137083	Κραδή		3508	Κράδη	Κ200	200	1.000000	Κράδη	Κ200	380.21	ngYF3C889ZPo1ZFMkAR60HFLCZRNoGlDNZQi1CFM	1.000000	3508	1
137084	Κράμβουσα		3509	Κράμβουσα	Κ201	201	1.000000	Κράμβουσα	Κ201	380.23	ngZG3D980AGp2AGtlZ079IGSDZyOpHmEOAHj2DGt	1.000000	3509	1
137086	Κρανάη	1	3511	Κραναή	Κ203	203	1.000000	Κραναή	Κ203	381.3	ngBI4F182BornCIvnBK96KIGFBUQrJoGQB1lnFIv	1.000000	3511	1
137087	Κρανεία	2	3512	Κράνεια	Κ204	204	1.000000	Κράνεια	Κ204	381.13	ngCJ4G283CTsnDJOoCb0pLJbGCbRsKpHRCUmnGJO	1.000000	3512	1
137088	Κρανίδες	3	3513	Κρανίδες	Κ205	205	1.000000	Κρανίδες	Κ205	381.16	ngDK4H384DKtpEKDpFM1oMKyHDWStLqISDLnpHKD	1.000000	3513	1
137089	Κράνιοι	4	3514	Κράνιοι	Κ206	206	1.000000	Κράνιοι	Κ206	381.18	ngEL4E485GVupFLWqGN26NLRIFXTuMrFTGWopILW	1.000000	3514	1
137092	Κραστός		3517	Κραστός	Κ209	209	1.000000	Κραστός	Κ209	382.13	ngHO4H788IuxtIOZtJQ5tQOcLIAWxPuIWI7rtLOZ	1.000000	3517	1
137093	Κρέμη		3518	Κρέμη	Κ210	210	1.000000	Κρέμη	Κ210	382.19	ngIP4I889Ivy9JPyuJR68RPFMJBXyQvJXI8s9MPy	1.000000	3518	1
137096	Κρεύσις	2	3520	Κρεῦσις	Κ212	212	1.000000	Κρεῦσις	Κ212	383.6	ngKR5W081LRauLRewL18vTRPOLDZaSxXZLSuuORe	1.000000	3520	1
137103	Κρητίνια		3526	Κρητινία	Κ218	218	1.000000	Κρητινία	Κ218	384.13	ngQX5C687Qng8RXocQp46ZXVUSJFgYdDFQoa8UXo	1.000000	3526	1
137109	Κροκέαι	5	3532	Κροκέαι	Κ224	224	1.000000	Κροκέαι	Κ224	385.13	ngWD6E283XtmhXDKiXF03FDPAWvLmEjFLXughADK	1.000000	3532	1
137110	Κροκοδειλῶν πόλις	6	3533	Κροκοδείλων πόλις	Κ225	225	1.000000	Κροκοδείλων πόλις	Κ225	385.16	ngXE6F384Xun8YErjYG18GEoBXwMnFkGMXvh8BEr	1.000000	3533	1
137120	Κρυα		3542	Κρύα	Κ234	234	1.000000	Κρύα	Κ234	387.13	ngGN7w283INwqHNOsGf03PNZKGfVwOtxVIOqqKNO	1.000000	3542	1
137126	Κτησιφών		3548	Κτησιφῶν	Κ240	240	1.000000	Κτησιφῶν	Κ240	388.15	ngMT7c889Mjc8NTYyMl60VTNQMlBcUzdBMkw8QTY	1.000000	3548	1
137129	Κύαλος		3550	Κύαλος	Κ242	242	1.000000	Κύαλος	Κ242	389.3	ngOV8e081OFe0PVKaOX82XVPSOnDeWbfDOGy0SVK	1.000000	3550	1
137131	Κυβάσσος		3552	Κυβασσός	Κ244	244	1.000000	Κυβασσός	Κ244	389.7	ngQX8C283Rdg7RXIcSZ06ZXVUSJFgYdDFR2a7UXI	1.000000	3552	1
137132	Κυβέλεια		3553	Κυβέλεια	Κ245	245	1.000000	Κυβέλεια	Κ245	389.9	ngRY8D384TIh8SYpdR413AYEVTKGhZeEGTJb8VYp	1.000000	3553	1
137134	Κυδαθηναιον		3555	Κυδαθήναιον	Κ247	247	1.000000	Κυδαθήναιον	Κ247	390.1	ngTA8L586TKjdUABfTM37CAoXVCHfB6eITBddXAH	1.000000	3555	1
137135	Κυδαντιδαι		3556	Κυδαντίδαι	Κ248	248	1.000000	Κυδαντίδαι	Κ248	390.5	ngUB8s687VhkhVBogWN4gDBZYWNJkChtJV6ehYBo	1.000000	3556	1
137136	Κυδνα		3557	Κύδνα	Κ249	249	1.000000	Κύδνα	Κ249	390.8	ngVC8t788XMl8WCRhW85iECqZVOKlDiuKXNf8ZCR	1.000000	3557	1
137138	Κυδραρα		3559	Κύδραρα	Κ251	251	1.000000	Κύδραρα	Κ251	390.12	ngXE8v980YEn4YEJjXQ7hGEGBXwMnFkwMYFh4BEJ	1.000000	3559	1
137140	Κυδωνια		3561	Κυδωνία	Κ253	253	1.000000	Κυδωνία	Κ253	390.17	ngZG9x182Zmp6AGRlBI9jIGIDZyOpHmyOZ1j6DGR	1.000000	3561	1
137142	Κύζικος		7210	Κύζικος	Κ254	254	1.000000	Κύζικος	Κ254	391.4	ngAH9y283ARq6BHMmA306JHvECTPqInzPASk6EHM	1.000000	7210	1
137143	Κύθηρα		7211	Κύθηρα	Κ255	255	1.000000	Κύθηρα	Κ255	391.12	ngBI9z384BIr8CIBnDK14KIGFDUQrJoaQBJl8FIB	1.000000	7211	1
137144	Κύθηρος		7212	Κύθηρος	Κ256	256	1.000000	Κύθηρος	Κ256	391.17	ngCJ9w485ETs8DJYoCb28LJxGEVRsKpxREUm8GJY	1.000000	7212	1
137146	Κυκνίτις		7214	Κυκνῖτις	Κ258	258	1.000000	Κυκνῖτις	Κ258	392.5	ngEL9y687FbuqFLMqFN47NLNIEdTuMrzTFcoqILM	1.000000	7214	1
137148	Κυλλήνη		7216	Κυλλήνη	Κ260	260	1.000000	Κυλλήνη	Κ260	392.9	ngGN9a889HXwsHNwsHf6qPNxKGfVwOtbVHYqsKNw	1.000000	7216	1
137149	Κύμη		7217	Κύμη	Κ261	261	1.000000	Κύμη	Κ261	392.17	ngHO9b980IOxuIOPtH071QOgLHgWxPucWIPruLOP	1.000000	7217	1
137151	Κυνέτεια	2	7219	Κυνέτεια	Κ263	263	1.000000	Κυνέτεια	Κ263	393.7	ngNU0F182OUd2OUJzO29aWUGRNmCdVaGCOVx2RUJ	1.000000	7219	1
137152	Κυνή	3	7220	Κυνή	Κ264	264	1.000000	Κυνή	Κ264	393.10	ngOV0G283Ple4PVCaOn07XVXSPnDeWbHDPmy4SVC	1.000000	7220	1
137153	Κυνητικόν	4	7221	Κυνητικόν	Κ265	265	1.000000	Κυνητικόν	Κ265	393.12	ngPW0H384Pcf3QWjbPo1bYWoTQoEfXcIEP3z3TWj	1.000000	7221	1
137154	Κύνθος	5	7222	Κύνθος	Κ266	266	1.000000	Κύνθος	Κ266	393.15	ngQX0I485RHg5RXYcR529ZXVUSJFgYdJFRIa5UXY	1.000000	7222	1
137155	Κύννα	6	7223	Κύννα	Κ267	267	1.000000	Κύννα	Κ267	393.18	ngRY0J586RYh5SYVdRA3eAYKVRqGhZeKGRZb5VYV	1.000000	7223	1
137156	Κύνος	7	7224	Κῦνος	Κ268	268	1.000000	Κῦνος	Κ268	393.20	ngSZ0K687Spi7TZmeSr46BZPWSLHiAfLHSqc7WZm	1.000000	7224	1
137157	Κυνόσαργες	8	7225	Κυνόσαργες	Κ269	269	1.000000	Κυνόσαργες	Κ269	393.24	ngTA0n788VAjgUArfUM51CAIXEMH1BgsIT7d2XAX	1.000000	7225	1
137160	Κυνὸς κεφαλαί		7226	Κυνὸς κεφαλαί	Κ270	270	1.000000	Κυνὸς κεφαλαί	Κ270	394.6	ngUB0M889ULkeVBMgU96eDBHYUNJkChNJUMeeYBM	1.000000	7226	1
137163	Κύνουρα		7229	Κύνουρα	Κ273	273	1.000000	Κύνουρα	Κ273	394.14	ngXE1B182ZOn2YEXjYQ95GEMBIQL1FksMYFhkBEB	1.000000	7229	1
137165	Κυνῶν πόλις		7231	Κυνῶν πόλις	Κ275	275	1.000000	Κυνῶν πόλις	Κ275	394.20	ngZG1V384BQp6AGZlBS14IGMDKSNlHmuOA3jmDGt	1.000000	7231	1
137169	Κυπάρισσος	2	7236	Κυπάρισσος	Κ280	280	1.000000	Κυπάρισσος	Κ280	395.6	ngEL1E889Ebu3FLMqGN6pNLXIFdTuMrFTEco3ILM	1.000000	7236	1
137172	Κύπρος	5	7239	Κύπρος	Κ283	283	1.000000	Κύπρος	Κ283	395.15	ngHO2D182IuxtIOxtIQ9tQOILHgWxPuEWI1rtLOx	1.000000	7239	1
137173	Κύπρος	1	7239	Κύπρος	Κ283	283	1.000000	Κύπρος	Κ283	395.15	ngHO2D182IuxtIOxtIQ9tQOILHgWxPuEWI1rtLOx	1.000000	7239	1
137175	Κύρις		7246	Κύρις	Κ290	290	1.000000	Κύρις	Κ290	397.1	ngOV2K889OVe1PVAaOH63XVDSQHDeWbLDOWy1SVA	1.000000	7246	1
137181	Κυτέριον		7255	Κυτέριον	Κ299	299	1.000000	Κυτέριον	Κ299	399.4	ngXE3B788Ykn1YETjYG50GEKBXQMnFkCMY7h1BET	1.000000	7255	1
137182	Κύτινα		7256	Κύτινα	Κ300	300	1.000000	Κύτινα	Κ300	399.7	ngYF3C889ZPo1ZFMkAH6iHFRCYxNoGlDNZQi1CFM	1.000000	7256	1
137184	Κύτωρος		7258	Κύτωρος	Κ302	302	1.000000	Κύτωρος	Κ302	399.12	ngAH4E081Axq2BHMmA185JHFEATPqInFPAyk2EHM	1.000000	7258	1
137190	Κῶπαί	3	7268	Κῶπαι	Κ312	312	1.000000	Κῶπαι	Κ312	401.12	ngKR5W081LRauLRewLT83TRZOMDZaSxXZLSuuORe	1.000000	7268	1
137191	Κῶρυκος	4	7269	Κώρυκος	Κ313	313	1.000000	Κώρυκος	Κ313	401.18	ngLS5X182MibwMSXxLU91USkPMkAbTyYAMjvwPSX	1.000000	7269	1
137197	Λαβίνιον		7636	Λαβίνιον	Λ5	5	1.000000	Λαβίνιον	Λ5	405.3	ngUB6C081WLk2VBkgUD82DBRYWNJkChDJWMe2YBk	1.000000	7636	1
137200	Λάγινα		7639	Λάγινα	Λ8	8	1.000000	Λάγινα	Λ8	405.11	ngXE6F384Xun8YErjY417GEsBXQMnFkGMXvh8BEr	1.000000	7639	1
137204	Λάδη		7643	Λάδη	Λ12	12	1.000000	Λάδη	Λ12	406.3	ngBI6v788Byr8CIXnBK59KIKFCaQrJowQBzl8FIX	1.000000	7643	1
137205	Λαδισακίτης κόλπος		7644	Λαδισακίτης κόλπος	Λ13	13	1.000000	Λαδισακίτης κόλπος	Λ13	406.5	ngCJ6w889Cps9DJaoDL6pLJxGEVRsKpxRC8m9GJa	1.000000	7644	1
137210	Λαιστρυγόνες		8027	Λαιστρυγόνες	Λ18	18	1.000000	Λαιστρυγόνες	Λ18	406.15	ngHO7x384IOx8IOHtHQ17QOcLJAWxPuyWIPr8LOH	1.000000	8027	1
137211	Λακεδαίμων		8028	Λακεδαίμων	Λ19	19	1.000000	Λακεδαίμων	Λ19	406.18	ngIP7y485JvysJPWuJ524RPFMIBXyQvzXJ4ssMPW	1.000000	8028	1
137212	Σπάρτη		41970	Σπάρτη	Σ259	259	1.000000	Σπάρτη	Σ259	583.15	ngWD6E283XtmhXDKiW30hFDLAYPLmEjFLXughADK	1.000000	41970	1
137213	Λακερεία	1	51392	Λακέρεια	Λ20	20	1.000000	Λακέρεια	Λ20	408.8	ngJQ7z586Jwz5KQJvJi3uSQWNLCYzRwaYJ5t5NQJ	1.000000	51392	1
137227	Λάμψακος		8030	Λάμψακος	Λ34	34	1.000000	Λάμψακος	Λ34	410.16	ngXE8v980YEn4YEFjZG74GEGBXwMnFkwMYFh4BEF	1.000000	8030	1
137228	Λάμψος		8031	Λάμψος	Λ35	35	1.000000	Λάμψος	Λ35	410.25	ngYF9w081Yvo4ZFCkY180HFtCZRNoGlxNYwi4CFC	1.000000	8031	1
137231	Λαοδίκεια	3	8033	Λαοδίκεια	Λ37	37	1.000000	Λαοδίκεια	Λ37	411.7	ngAH9y283ARq6BHMmBT0kJHTEAzPqInzPASk6EHM	1.000000	8033	1
137233	Λαουντιον		8423	Λαούντιον	Λ39	39	1.000000	Λαούντιον	Λ39	412.1	ngCJ9w485ETs8DJYoC52mLJZGEVRsKpxREUm8GJY	1.000000	8423	1
137235	Λαπηθος		8425	Λάπηθος	Λ41	41	1.000000	Λάπηθος	Λ41	412.6	ngEL9y687FbuqFLMqFN46NLRIEXTuMrzTFcoqILM	1.000000	8425	1
137236	Λαπιθη		8034	Λαπίθη	Λ42	42	1.000000	Λαπίθη	Λ42	412.9	ngFM9z788GsvsGMBrHO5pOMKJFYUvNsaUG7psJMB	1.000000	8034	1
137238	Λαρινα		8036	Λάρινα	Λ44	44	1.000000	Λάρινα	Λ44	412.16	ngHO9b980IOxuIOPtH070QOgLHgWxPucWIPruLOP	1.000000	8036	1
137260	Λιμήν		8438	Λιμήν	Λ68	68	1.000000	Λιμήν	Λ68	417.7	ngJQ2F384KQzvKQhvKS17SQKNKiYzRwGYKRtvNQh	1.000000	8438	1
137261	Λιμναία		8439	Λιμναία	Λ69	69	1.000000	Λιμναία	Λ69	417.9	ngKR2G485LhaxLRawK52wTRZOMDZaSxHZLiuxORa	1.000000	8439	1
137262	Λίμναι		8440	Λίμναι	Λ70	70	1.000000	Λίμναι	Λ70	417.11	ngLS2H586LybxMSTxME36USQPLEAbTyIAL5vxPST	1.000000	8440	1
137265	Λίνδος		8895	Λίνδος	Λ73	73	1.000000	Λίνδος	Λ73	417.19	ngOV2K889OVe1PVAaOH62XVfSOnDeWbLDOWy1SVA	1.000000	8895	1
137266	Λῖνον		8896	Λίνον	Λ74	74	1.000000	Λίνον	Λ74	418.1	ngPW2L980Pmf4QWDbQI7aYWETPIEfXcMEPnz4TWD	1.000000	8896	1
137267	Λίξα		8897	Λίξα	Λ75	75	1.000000	Λίξα	Λ75	418.4	ngQX3I081SXg3RXkcRZ82ZXJURpFgYdJFSYa3UXk	1.000000	8897	1
137268	Λίπαξος		8898	Λίπαξος	Λ76	76	1.000000	Λίπαξος	Λ76	418.7	ngRY3N182RIh5SYZdTK96AYAVSqGhZeOGRJb5VYZ	1.000000	8898	1
137270	Λιρνύτεια		8900	Λιρνύτεια	Λ78	78	1.000000	Λιρνύτεια	Λ78	418.11	ngTA3L384VKj7UALfVM1gCAIXTMIjBgMIVLd7XAL	1.000000	8900	1
137271	Λίσσος		8901	Λίσσος	Λ79	79	1.000000	Λίσσος	Λ79	418.13	ngUB3Y485WBkgVBCgVN2eDBZYWNJkChZJWCegYBC	1.000000	8901	1
137272	Λιταί		8902	Λιταί	Λ80	80	1.000000	Λιταί	Λ80	418.15	ngVC3Z586XCl9WClhVO37ECOZVuKlDiAKXDf9ZCl	1.000000	8902	1
137274	Λογγώνη		8904	Λογγώνη	Λ82	82	1.000000	Λογγώνη	Λ82	418.19	ngXE3B788Ykn1YETjYG50GEwBYwMnFkCMY7h1BET	1.000000	8904	1
137276	Λοκροί Ἐπιζεφύριοι		8442	Λοκροὶ Ἐπιζεφύριοι	Λ84	84	1.000000	Λοκροὶ Ἐπιζεφύριοι	Λ84	419.3	ngZG3D980AGp2AGtlAS71IGADAyOpHmEOAHj2DGt	1.000000	8442	1
137280	Λουσία		8446	Λουσιά	Λ88	88	1.000000	Λουσιά	Λ88	419.13	ngDK4H384DKtpEKHpDW1nMKAHDWStLqISDLnpHKH	1.000000	8446	1
137282	Λουσοί		8448	Λουσοί	Λ90	90	1.000000	Λουσοί	Λ90	419.17	ngFM4F586HMvqGMdrGY38OMCJGYUvNsGUHNpqJMd	1.000000	8448	1
137285	Λύγξ		8450	Λύγξ	Λ92	92	1.000000	Λύγξ	Λ92	420.6	ngHO4H788IuxtIOZtJQ57QOULJAWxPuIWI7rtLOZ	1.000000	8450	1
137286	Λυδία		8451	Λυδία	Λ93	93	1.000000	Λυδία	Λ93	420.9	ngIP4I889Ivy9JPyuJh6uRPVMJBXyQvJXI8s9MPy	1.000000	8451	1
137288	Λύκαια		8453	Λύκαια	Λ95	95	1.000000	Λύκαια	Λ95	420.13	ngKR5W081LRauLRewLT85TRHOKDZaSxXZLSuuORe	1.000000	8453	1
137289	Λυκαονία		8454	Λυκαονία	Λ96	96	1.000000	Λυκαονία	Λ96	420.16	ngLS5X182MibwMSXxLU92USgPNEAbTyYAMjvwPSX	1.000000	8454	1
137292	Λυκεῖον	3	8457	Λύκειον	Λ99	99	1.000000	Λυκεῖον	Λ99	421.8	ngOV5A485OVeyPVAaPX2bXVBSOHDeWbBDOWyySVA	1.000000	8457	1
137293	Λυκία	4	8458	Λυκία	Λ100	100	1.000000	Λυκία	Λ100	421.10	ngPW5B586PWf7QWHbQo35YWgTQoEfXcCEPXz7TWH	1.000000	8458	1
137297	Λυκοσθένη	8	8462	Λυκοσθένη	Λ104	104	1.000000	Λυκοσθένη	Λ104	421.19	ngTA5B980Ugj0UArfUs7dCAQXTMIjBgCIU9d0XAr	1.000000	8462	1
137298	Λυκόσουρα		8463	Λυκόσουρα	Λ105	105	1.000000	Λυκόσουρα	Λ105	422.3	ngUB6C081WLk2VBkgUD83DBpYVNJkChDJWMe2YBk	1.000000	8463	1
137299	Λύκτος		8464	Λύκτος	Λ106	106	1.000000	Λύκτος	Λ106	422.5	ngVC6D182WCl2WCDhWE9iECKZVOKlDiEKWDf2ZCD	1.000000	8464	1
137301	Λυκώνη		8466	Λυκώνη	Λ108	108	1.000000	Λυκώνη	Λ108	422.12	ngXE6F384Xun8YErjY416GEUBYQMnFkGMXvh8BEr	1.000000	8466	1
137302	Λυκώρεια		8467	Λυκώρεια	Λ109	109	1.000000	Λυκώρεια	Λ109	422.15	ngYF6G485ZPojZFUkZx29HFtCZRNoGlHNZQijCFU	1.000000	8467	1
137303	Λύλῃ		8468	Λύλη	Λ110	110	1.000000	Λύλη	Λ110	422.19	ngZG6H586ZGpjAGNlBS3jIGMDZSOpHmIOZHjjDGN	1.000000	8468	1
137309	Λυχνίδος		8474	Λυχνιδός	Λ116	116	1.000000	Λυχνιδός	Λ116	423.14	ngFM7v182Gsv6GMvrG29pOMaJGYUvNswUG1p6JMv	1.000000	8474	1
137311	Λώρυμα		8476	Λώρυμα	Λ118	118	1.000000	Λώρυμα	Λ118	424.1	ngHO7x384IOx8IOHtHQ16QOELIAWxPuyWIPr8LOH	1.000000	8476	1
137312	Λώς		8477	Λῶς	Λ119	119	1.000000	Λῶς	Λ119	424.3	ngIP7y485JvysJPWuJ524RPdMKBXyQvzXJ4ssMPW	1.000000	8477	1
137316	Μαγία		8481	Μαγία	Μ3	3	1.000000	Μαγία	Μ3	424.12	ngMT7c889Mjc8NTYyMl62VTNQMlBcUzdBMkw8QTY	1.000000	8481	1
137319	Μαγνησία		8484	Μαγνησία	Μ6	6	1.000000	Μαγνησία	Μ6	424.19	ngPW8B182QcfcQWBbRI93YWETQIEfXcCEQ1zcTWB	1.000000	8484	1
137327	Μαΐα		8954	Μαῖα	Μ13	13	1.000000	Μαῖα	Μ13	425.18	ngWD8u889XDm8XDKiYP62FDFAXvLmEjvLXEg8ADK	1.000000	8954	1
137329	Μαιδοί	1	8956	Μαιδοί	Μ15	15	1.000000	Μαιδοί	Μ15	426.1	ngYF9w081Yvo4ZFCkY18lHFVCARNoGlxNYwi4CFC	1.000000	8956	1
137333	Μαιονία	5	8960	Μαιονία	Μ19	19	1.000000	Μαιονία	Μ19	426.13	ngCJ9w485ETs8DJYoCb29LJZGEVRsKpxREUm8GJY	1.000000	8960	1
137352	Μάλεα	8	8978	Μαλέα	Μ37	37	1.000000	Μαλέα	Μ37	429.16	ngYF1G283AFo7ZFUkZH06HFNCJRM3GlxNAGikCFG	1.000000	8978	1
137354	Μαλλάδα		8980	Μαλλάδα	Μ39	39	1.000000	Μαλλάδα	Μ39	430.1	ngAH1A485BRqmBHImAT25JHXELTOnInFPAyk5EHO	1.000000	8980	1
137355	Μαλλός		8981	Μαλλός	Μ40	40	1.000000	Μαλλός	Μ40	430.3	ngBI1B586BSr9CIJnC637KKmFB6PlJowQCJl8FIN	1.000000	8981	1
137356	Μαλόεις		8982	Μαλόεις	Μ41	41	1.000000	Μαλόεις	Μ41	430.6	ngCJ1U687Cps0DJGoC748LJHGNVQnKpDREUm6GJC	1.000000	8982	1
137357	Μαλοί		8983	Μαλοί	Μ42	42	1.000000	Μαλοί	Μ42	430.9	ngDK1D788DKt1EKVpFW5pMKEHDcStLqESDLn1HKV	1.000000	8983	1
137363	Μανδύριον		8989	Μανδύριον	Μ48	48	1.000000	Μανδύριον	Μ48	430.21	ngJQ2F384KQzvKQhvKS13SQGNKCYzRwGYKRtvNQh	1.000000	8989	1
137364	Μανήσιον		8990	Μανήσιον	Μ49	49	1.000000	Μανήσιον	Μ49	430.23	ngKR2G485LhaxLRawK526TRHOMDZaSxHZLiuxORa	1.000000	8990	1
137374	Μαράφιοι		9002	Μαράφιοι	Μ61	61	1.000000	Μαράφιοι	Μ61	432.8	ngWD3A687Xtm9XDAiYF49FDvAXvLmEjBLXug9ADA	1.000000	9002	1
137375	Μαράχη		9003	Μαράχη	Μ62	62	1.000000	Μαράχη	Μ62	432.9	ngXE3B788Ykn1YETjYG57GEKBYQMnFkCMY7h1BET	1.000000	9003	1
137376	Μάργαια		9004	Μάργαια	Μ63	63	1.000000	Μάργαια	Μ63	432.11	ngYF3C889ZPo1ZFMkAH6lHFVCZRNoGlDNZQi1CFM	1.000000	9004	1
137379	Μαρδόνες		9007	Μαρδόνες	Μ66	66	1.000000	Μαρδόνες	Μ66	432.17	ngBI4F182BornCIvnBU93KIUFCaQrJoGQB1lnFIv	1.000000	9007	1
137380	Μάρεια		9008	Μάρεια	Μ67	67	1.000000	Μάρεια	Μ67	432.19	ngCJ4G283CTsnDJOoCL07LJLGDbRsKpHRCUmnGJO	1.000000	9008	1
137382	Μαριάβα		9010	Μαρίαβα	Μ69	69	1.000000	Μαρίαβα	Μ69	433.1	ngEL4E485GVupFLAqEX29NLRIFXTuMrFTGWopILA	1.000000	9010	1
137384	Μαριανδυνία		9012	Μαριανδυνία	Μ71	71	1.000000	Μαριανδυνία	Μ71	433.5	ngGN4G687HdwrHNKsGP41PNbKGZVwOtHVHeqrKNK	1.000000	9012	1
137385	Μάριον		9013	Μάριον	Μ72	72	1.000000	Μάριον	Μ72	433.10	ngHO4H788IuxtIOZtJQ59QOALIgWxPuIWI7rtLOZ	1.000000	9013	1
137390	Μάσιον		9026	Μάσιον	Μ85	85	1.000000	Μάσιον	Μ85	435.9	ngUB6C081WLk2VBkgUD85DBZYUNJkChDJWMe2YBk	1.000000	9026	1
137393	Μασσαγέται		9029	Μασσαγέται	Μ88	88	1.000000	Μασσαγέται	Μ88	435.16	ngXE6F384Xun8YErjY414GEGBXwMnFkGMXvh8BEr	1.000000	9029	1
137394	Μασσαλία		9030	Μασσαλία	Μ89	89	1.000000	Μασσαλία	Μ89	435.18	ngYF6G485ZPojZFUkZx27HFNCYRNoGlHNZQijCFU	1.000000	9030	1
137403	Μάταυρος		9583	Μάταυρος	Μ97	97	1.000000	Μάταυρος	Μ97	437.3	ngGN7w283INwqHNOsGf05PNTKHZVwOtxVIOqqKNO	1.000000	9583	1
137405	Ματυκέται		9585	Ματυκέται	Μ99	99	1.000000	Ματυκέται	Μ99	437.8	ngIP7y485JvysJPWuJ527RPBMJhXyQvzXJ4ssMPW	1.000000	9585	1
137409	Μαυσωλοί		9589	Μαύσωλοι	Μ103	103	1.000000	Μαύσωλοι	Μ103	437.15	ngMT7c889Mjc8NTYyMl6zVTZQNFBcUzdBMkw8QTY	1.000000	9589	1
137410	Μαχαιρούς		9590	Μαχαιροῦς	Μ104	104	1.000000	Μαχαιροῦς	Μ104	437.17	ngNU7Z980PUdaOURzOG7zWUKROGCdVaACPVxaRUR	1.000000	9590	1
137411	Μεγάλῃ πόλις		9591	Μεγάλη πόλις	Μ105	105	1.000000	Μεγάλη πόλις	Μ105	437.20	ngOV8e081OFe0PVKaOX85XVPSOnDeWbfDOGy0SVK	1.000000	9591	1
137413	μέγαρα	2	9592	Μέγαρα	Μ106	106	1.000000	Μέγαρα	Μ106	438.13	ngPW8B182QcfcQWBbRI95YWMTQIEfXcCEQ1zcTWB	1.000000	9592	1
137415	Μεγαρικόν		9593	Μεγαρικόν	Μ107	107	1.000000	Μεγαρικόν	Μ107	439.12	ngQX8C283Rdg7RXIcSZ03ZXZURpFgYdDFR2a7UXI	1.000000	9593	1
137416	Μέγαρα		9592	Μέγαρα	Μ106	106	1.000000	Μέγαρα	Μ106	438.13	ngPW8B182QcfcQWBbRI95YWMTQIEfXcCEQ1zcTWB	1.000000	9592	1
